,title,description,url,location
1299,Кто потерял собаку? ,"МУРМАНСК. ПРОПАЛА СОБАКА!Светлана Мо10.07 в Первомайском районе потерялась собака, сука, сибирский хаски. Кличка Юкки.Возраст 1,3 года, окрас бело-светло- коричневый, глаза голубые.На ней был ошейник с адресом, кличкой, контактным телефоном, но телефон хозяйки был утерян, поэтому она не была на связи.Возможно, собаку отловили и увезли в другой район.Помогите найти, пожалуйста!Будут благодарны за любую информацию.Тел. хозяйки , Светлана",https://kinpet.ru/velikie-luki/sobaki/kto-poteryal-sobaku-38755/,Великие Луки 
1300,ПОТЕРЯЛАСЯ СОБАКА ,Молодой котик серого цвета,https://kinpet.ru/berezniki/sobaki/poteryalasya-sobaka--38753/,Березники 
1301,Потеряшка на Светлогорской ,"Потерялась собака 2,5 года. Отзывается на кличку Мартин. Собака не понятной породы. Длинношерстная. Левое ухо не стоит, глаза карие, холка черная, лапы рыжие. На нем три ошейника. От клещей, дрессировочный и обычный.Пропал в лесу между СНТ Карамышево и поселком Дрочева Дмитровского района. Нашедшего просьба позвонить.",https://kinpet.ru/krasnoyarsk/koshki/poteryashka-na-svetlogorskoy-38750/,Красноярск 
1302,Помогите найти сабаку он очень для нас важен ,Ничего не найденоУкажите другую породу,https://kinpet.ru/taganrog/sobaki/pomogite-nayti-sabaku-on-ochen-dlya-nas-vazhen-38729/,Таганрог 
1303,ПРОПАЛА СОБАКА ,Ничего не найденоУкажите другую породу,https://kinpet.ru/evpatoriya/sobaki/propala-sobaka-38723/,Евпатория 
1304,Пропал ,Ничего не найденоУкажите другую породу,https://kinpet.ru/omsk/koshki/propal-38685/,Омск 
1305,Милый котик ищет дом ,Пропал немецкий боксер кабель окрас тигровый и белая грудь морда черная зовут тигран он к посторонним людям подходит с опаской последний раз был по адресу ул подгорная в районе парка горького пропал приблизительно в 15:50-16:00 прошу помогите он очень сильно нам дорог звоните по номеру катя прошу помогите🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,https://kinpet.ru/novosibirsk/koshki/milyy-kotik-ishchet-dom-38000/,Новосибирск 
1306,Любимый кот ,Пропала собакаКличка: КОКОСПорода:ШАРПЕЙПол:МАЛЬЧИКПропал в Евпатории в районе улицы МаяковскогоЗВОНИТЕ НА НОМЕР,https://kinpet.ru/irkutsk/koshki/lyubimyy-kot-37986/,Иркутск 
1307,НАШЕЛСЯ РЫЖИЙ КОТ!! ,Еще 3 фото,https://kinpet.ru/krasnoyarsk/koshki/nashelsya-ryzhiy-kot--37965/,Красноярск 
1308,Пропала кошка!! Помогите найти!Вознаграждение!! ,"Рыжий, полупушистый, слегка приплюснутая мордочка. Откликается на кличку Семён. Коту 8 лет. Кастрированный ка",https://kinpet.ru/mytishchi/koshki/propala-koshka-pomogite-nayti-voznagrazhdenie--37957/,Мытищи 
1309,Пропал кот деревня каложицы Ленинградская область ,"Рыжий, ласковый, не агрессивный. ",https://kinpet.ru/volosovo/koshki/propal-kot-derevnya-kalozhitsy-leningradskaya-oblast--37947/,Волосово 
1310,ПРОПАЛ КОТ ,"Британец, возраст 2,5 года окрас белый У нас случилось горе. Вчера 19.07.2023 в 10 утра по адресу г Иркутск мк Солнечный ул Ржанова 96 ушёл любимый кот, член нашей семьи. Если кто что-то знает о его местонахождении, сообщите пожалуйста за вознаграждение!п",https://kinpet.ru/volosovo/koshki/propal-kot--37946/,Волосово 
1311,пропала собака ,"Нашелся кот, в р-не пр-кта Свободный, Красноярск.Окрас рыжий. Не кастрированный. Глаза желтые. Ласковый.Очень истощен, видимо потерялся уже давно. Отзовитесь, кто потерял?тел. для связи",https://kinpet.ru/belgorod/sobaki/propala-sobaka-37941/,Белгород 
1312,Пропал серый кот ,"Вчера в районе 12-15.00 пропала наша любимица- кошка в г. Мытищи, ул Сукромка дом 3, подъезд 3. Помогите пожалуйста найти!! Выбежала скорее всего в подъезд или на улицу. Вознаграждение 10000руб!! Зовут Тесса! ",https://kinpet.ru/rostov-na-donu/koshki/propal-seryy-kot-37931/,Ростов-на-Дону 
1313,Пропала собака ,Серый кот .Глаза желтые .Кастрирован Кличка Тайсик .Вознаграждение гарантирую ,https://kinpet.ru/aksay/sobaki/propala-sobaka-37922/,Аксай 
1314,"Потерялся кот по кличке Фугас. Дмитровский район, деревня Саввино, Ольявидово ",Серый кот .Кличка Тайсик ,https://kinpet.ru/moskva/koshki/poteryalsya-kot-po-klichke-fugas-dmitrovskiy-rayon-derevnya-savvino-olyavidovo-37921/,Москва 
1315,ПОТЕРЯЛСЯ КОТ МАСЯ ,"Пропала собака той-терьер на улице 2-й Индустриальный переулок🏡Если кто видел, прошу позвонить❗",https://kinpet.ru/kalyazin/koshki/poteryalsya-kot-masya-37914/,Калязин 
1316,ПОТЕРЯЛСЯ КОТ МАСЯ ,"Шотландский вислоухий кот, серый цветвыбежал на улицу ночью 17.07.2023улица Днепростроевская 61Просьба найти моего друга за вознаграждение",https://kinpet.ru/mytishchi/koshki/poteryalsya-kot-masya-37910/,Мытищи 
1317,Найден котик/кошка ,"Напиши ""уважаемые соседи, люди..Пропала собака, белая, пушистая, очень ласковая, кто видел её или увидит позвоните на номерЗаранее спасибо)",https://kinpet.ru/moskva/koshki/nayden-kotik-koshka-37840/,Москва 
1318,Пропал кот! ,"Биколор чёрно- белый, жёлтые глаза, ошейник от клещей и блох+ ошейник с именным жетоном с надписью номера телефонов владельца",https://kinpet.ru/orekhovo-zuevo/koshki/propal-kot-37836/,Орехово-Зуево 
1319,Найдена собака ,"Потерялся Мася, окрашен в пятнышко с желтым пятном на шее и ободранным носом ",https://kinpet.ru/bataysk/sobaki/naydena-sobaka-37792/,Батайск 
1320,ПРОПАЛ ПЁС!!! ,"Мася окрасом в пятнышко с желтым пятном на шее, ободранным носом(( ",https://kinpet.ru/moskva/sobaki/propal-pyes--37769/,Москва 
1321,Потерялся кот в Тольятти. Примерно на улице Баныкина 62. ,"Не молодая видимо кошечка или кот, сидит в подъезде 2. Не пугливый, ничего не ест и не пьёт. Очень грусный. Хозяин, найдись. ",https://kinpet.ru/tolyatti/koshki/poteryalsya-kot-v-tolyatti-primerno-na-ulitse-banykina-62-37746/,Тольятти 
1322,"Спаниэль ищет хозяина. Краснодар. Пригородная, 161 ",Коту около года. Окрас бело-серый.,https://kinpet.ru/krasnodar/sobaki/spaniel-ishchet-khozyaina-krasnodar-prigorodnaya-161-37743/,Краснодар 
1323,Пост шанс для маленькой собачки размером с кошку ,Ничего не найденоУкажите другую породу,https://kinpet.ru/temryuk/sobaki/post-shans-dlya-malenkoy-sobachki-razmerom-s-koshku-37734/,Темрюк 
1324,От меня убежала кошка ,Ничего не найденоУкажите другую породу,https://kinpet.ru/izhevsk/koshki/ot-menya-ubezhala-koshka--37697/,Ижевск 
1325,Пропала собачка 4 месяца ,Ничего не найденоУкажите другую породу,https://kinpet.ru/saratov/sobaki/propala-sobachka-4-mesyatsa--37692/,Саратов 
1326,Потерялась кошка ,"ПОСТ ШАНС ДЛЯ МАЛЕНЬКОЙ СОБАЧКИ!!! В станицы Голубицкой на пляже бегает маленькая собачка, возможно породистая, я не очень разбираюсь в породах собак, уши кажется купированные и короткий хвостик, может ее кто то ищет или захочетивзять себе, я еще несколько дней буду здесь, сможем подвести, она выглядит очень несчастной и потеряной, очень хочется помочь бедняжке, может найдется человек желающий приютить такую красотку.",https://kinpet.ru/ekaterinburg/koshki/poteryalas-koshka-37677/,Екатеринбург 
1327,Пропал Симба ,"Молодая и пугливая, нестерилизованая",https://kinpet.ru/balashikha/koshki/propal-simba-37672/,Балашиха 
1328,Потерялся Джек Рассел терьер ,"Девочка, 4 месяца. Пропала в районе посёлка Дубки Саратовская область. Неизвестная машина увезла. ",https://kinpet.ru/konakovo/sobaki/poteryalsya-dzhek-rassel-terer--37668/,Конаково 
1329,Скуби Ду ,"Кошка Муся, 6 лет, небольшая, окрас камышовый, хвост пушистый, район Куйбышева Луначарского, Екатеринбург. Нашедшего прошу сообщить по тел.",https://kinpet.ru/volzhskiy/sobaki/skubi-du-37646/,Волжский 
1330,"Аврора , очень красивая ,послушная собака пол года ","Всем добрый день!14.07, около 12-ти часов ночи, в квартале Зворыкино, из дома выбежал кот.Порода-Сервал, крупный. Кличка Симба! Ему нет еще года. Чипирован.Пожалуйста, помогите в поиске!Может кто то где то увидит, или услышит от кого то, кто видел, огромная просьба, сообщите по телефонамМарияСергейОн не представляет никакой угрозы! Он домашний, ласковый. Конечно же он будет напуган, и естественно, станет защищаться. Он очень быстро бегает. Поэтому, если вдруг, заприметите его, постарайтесь не вспугнуть, а сразу же позвонить нам, его хозяевамСпасибо!",https://kinpet.ru/volzhskiy/sobaki/avrora-ochen-krasivaya-poslushnaya-sobaka-pol-goda--37645/,Волжский 
1331,Потерялся белый Шпиц зовут Тедди ,Старый упитанный Джек Рассел.,https://kinpet.ru/volgograd/sobaki/poteryalsya-belyy-shpits-zovut-teddi--37639/,Волгоград 
1332,Пропала кошка ,"Взрослая сабака 2 года, Любит дитей ",https://kinpet.ru/armavir/koshki/propala-koshka--37610/,Армавир 
1333,Потерялся рыжий кот Морти ,"Умная сабако помесь с овчаркой свобода либивая ,активная ,либит дитей , Аврора очень преданая и как овчарки послушный щенок !! ",https://kinpet.ru/moskva/koshki/poteryalsya-ryzhiy-kot-morti-37576/,Москва 
1334,Потерялась Даська ,Белый Шпиц зовут Тедди ,https://kinpet.ru/ivanovo/koshki/poteryalas-daska-37547/,Иваново 
1335,Потерялся мальчик ксолоитцкуинтли 1 год рыжий голый ,"Помесь с мейн-куном, но все равно большая (чуть больше обычных кошек), очень пушистая, чёрная, на некоторых участках коричневая шерсть, на подушечках длинная шерсть. ",https://kinpet.ru/sankt-peterburg/sobaki/poteryalsya-malchik-ksoloittskuintli-1-god-ryzhiy-golyy--37521/,Санкт-Петербург 
1336,Потерялась собака ,"Потерялся наш любимец 11.07.23 , выбежал из квартиры в подъезд ,потом его никто не видел.Молостовых 16к1Описание :Рыжий кот с белой грудью и белыми ""перчатками"". Если кто-то забрал его - верните пожалуйста за вознаграждение 3000 рублей.",https://kinpet.ru/odintsovo/sobaki/poteryalas-sobaka-37519/,Одинцово 
1337,"Потерялся котик, мальчик. ","Добрый день!Потерялась наша Даська. Пошла вечером погулять и не вернулась. Район 6-я Южная, рядом Д.Бедного, Хлебникова, Кудряшова, 30 мкр, Московский мкр. Дальше соседнего участка никогда не уходила, очень ласковая и ручная. Помогите найти, пожалуйста.Ночью стая собак по частнику бегала, могли загнать куда-то, может спряталась, боится. Надеюсь на чудо!",https://kinpet.ru/samara/koshki/poteryalsya-kotik-malchik--37464/,Самара 
1338,потерялся ,Еще 1 фото,https://kinpet.ru/moskva/koshki/poteryalsya-37463/,Москва 
1339,Нашедшим гарантированный вознаграждение 2000р ,"Сегодня 13 июля 2023 года Мальчик 1 год порода ксолитцкуинтли стандарт 60 см в холке, стройный не широкий костяк, скорее узенький, голый безшерстная порода, окрас рыжий, вырвался из шлейки ехал в машине из Санкт Петербурга в Казань и в районе 300 км от Санкт Петербурга вырвался из шлейки, точное место где вырвался деревня Чудцы, Самойловское сельское поселение где азс и кафе Баранка, у него на шее серая верёвочка с металлическим адресником внутри которого бумажка с телефоном владельца, одет в хлопковый комбинезон болотного цвета. В паху есть клеймо. Мальчик рыжего окраса, тело голое, на голове рыжие волосы. Мальчик очень робкий, скромный, может побаиваться чужих, но не кусается. Просьба сразу сообщить!!!",https://kinpet.ru/moskva/koshki/nashedshim-garantirovannyy-voznagrazhdenie-2000r-37461/,Москва 
1340,Потерялся Сёма ,"Потерялась собака в районе между Банным прудом и строительным рынком г. Одинцово, худенькая, окрас темный, порода дворняга, больные глаза, текут и щурится, на ухе желтая бирка. На фото не она, но очень похожая собака.",https://kinpet.ru/vysokovsk/sobaki/poteryalsya-syema-37460/,Высоковск 
1341,Пропала кошка! ,"Потерялся котенок. По размеру как небольшой кот, мальчик. Белого цвета с серыми полосками и карими глазами. За находку обещаем вознаграждение. ",https://kinpet.ru/lobnya/koshki/propala-koshka-37457/,Лобня 
1342,Найден французский бульдог ,"Большой серые кот, 7 лет, очень ласковый, но не любит руки.Может быть агрессивным если не нравиться что-то. ",https://kinpet.ru/korolev/sobaki/nayden-frantsuzskiy-buldog--37440/,Королев 
1343,"Найден кобель курцхаар, 2-3 года ",Еще 5 фото,https://kinpet.ru/krymsk/sobaki/nayden-kobel-kurtskhaar-2-3-goda-37430/,Крымск 
1344,Пропали шпицы ,Ничего не найденоУкажите другую породу,https://kinpet.ru/yaroslavl/sobaki/propali-shpitsy-37351/,Ярославль 
1345,Розыск. ,Ничего не найденоУкажите другую породу,https://kinpet.ru/syasstroy/sobaki/rozysk-37350/,Сясьстрой 
1346,"Пропал серый кот, район Советская дом 8, ",Ничего не найденоУкажите другую породу,https://kinpet.ru/pervouralsk/koshki/propal-seryy-kot-rayon-sovetskaya-dom-8--37320/,Первоуральск 
1347,Пропала собака ,"Цвет кремовый персик, одна полная, вторая маленькая собаки",https://kinpet.ru/krasnoznamensk-ko/sobaki/propala-sobaka-37297/,Краснознаменск 
1348,Собаку бросил хозяин ,Кабель.2года.окрас черно коричневый.вес 35-40 кг.ласковый.кличька Тяпыч,https://kinpet.ru/moskva/sobaki/sobaku-brosil-khozyain-37287/,Москва 
1349,Найдена собака! ,"Пропал кот, цвет серый, 1 год, худощавый, на длинных лапках, район Первоуральск ул Советская дом 8",https://kinpet.ru/ivanteevka/sobaki/naydena-sobaka-37285/,Ивантеевка 
1350,Немец бегает по лазаревке ,Собака чихуа хуа цвет рыжий 2.5 кг нижний челюсть меньше верхней особенность такая сщенка 1 год,https://kinpet.ru/sochi/sobaki/nemets-begaet-po-lazarevke-37270/,Сочи 
1351,Пропал рыжий кот ,"Черный, ласковый, добрый",https://kinpet.ru/krymsk/koshki/propal-ryzhiy-kot--37260/,Крымск 
1352,пропала тойтерьер ,"Девочка! С рыжими пятнами! Сегодня купили собаку по адресу Ивантеевка, ул. Кирова д. 2Б строение 1! Нашли объявление на Авито! Якобы по семейным обстоятельствам , вынуждены расстаться! Деньги принимали только нал! Сразу не насторожились! Сейчас продавец не выходит на связь! Звонила, писала, не Дабы вернуть собачку, а за консультацией! Мы ее не бросим , помыли! Она ласковая , пока пугается, но уже ест и пьет! Оставим себе!Просто знаю по себе, каково терять любимых питомцев! Вдруг, надеюсь , что нет, собака была украдена((( мало ли ее ждёт семья! Потому разместила объявление! ",https://kinpet.ru/sankt-peterburg/sobaki/propala-toyterer-37252/,Санкт-Петербург 
1353,Потерялся кот по кличке Джексон ,"Довольно большой пёс, был с зелёным ошейником (на котором ничего не написано), увязался за моей собакой на Малышево 7Если хозяин позвонит, могу постараться помочь с поисками ",https://kinpet.ru/lipetsk/koshki/poteryalsya-kot-po-klichke-dzhekson--37251/,Липецк 
1354,Пропала кошка 08.07.23 ,"Рыжий, около года, не пушистый ",https://kinpet.ru/moskva/koshki/propala-koshka-08-07-23-37246/,Москва 
1355,Пропала кошка ,"Той терьер. Девочка 2 года, окрас коричнево-подпалый, очень маленького размера, был надет зелёный ошейник. Стерилизованная. Проблемы со здоровьем.☎ Тел ( WhatsApp, telegram)Может, кто-то видел, что у соседей появилась похожая собака, сообщите, пожалуйста, 😎 анонимность и вознаграждение 🎉 гарантируем! Важна любая информация!",https://kinpet.ru/kubinka/koshki/propala-koshka-37243/,Кубинка 
1356,"Потерялась кошечка, прошу помочь ","пестро-серый,не много вислоухий, карие глаза, упитанный",https://kinpet.ru/stavropol/koshki/poteryalas-koshechka-proshu-pomoch-37233/,Ставрополь 
1357,Пропал кот Прохор в Заветах Ильича 9 июля ,"Пропала кошка , белая, с серыми пятнами на голове и животе, так же имеет серый хвост, 3 месяца , по породе: смесь манчкина со сфинксом, выбежала из окна, во время того , как я спал, т.к оно выбилось из - за дождя и ветра, 8 - го числа , если вдруг вы увидите ее , то пожалуйста , свяжитесь со мной в телеграме, она для меня очень дорога, тому кто найдет, дам вознаграждение, всем спасибоМесто пропажи: г. Москва, ул. Подъемная 14, стр 25район: Таганский/Лефортово",https://kinpet.ru/pushkino/koshki/propal-kot-prokhor-v-zavetakh-ilicha-9-iyulya-37232/,Пушкино 
1358,ПРОПАЛА КОШКА ПОМОГИТЕ ПОЖАЛУЙСТА НАЙТИ ,"В районе д.Крутицы СНТ ""Луч"" Одинцовского района пропала кошка,шотландская вислоухая, окрас шоколадный.Кличка Маргоша. Ушла с дачного участка 09.07.23гЕсли кто-то видел или нашёл кошку, просьба позвонить по телефону .Вознаграждение гарантируем.",https://kinpet.ru/engels/koshki/propala-koshka-pomogite-pozhaluysta-nayti-37210/,Энгельс 
1359,Найдена собака ,"Кошечка, раскрас черный, местами оранжевый, недавно сделали операцию, и осталась сильная выбритость с правого бока от кошечки, очень прошу об помощи!!! ",https://kinpet.ru/sankt-peterburg/sobaki/naydena-sobaka-37206/,Санкт-Петербург 
1360,Потерялся кот ,"Чёрный с белой грудкой и лапками. Высокий, мускулистый. Глаза желтые. Очень ласковый. Бесстрашный. Почти годик. Откликается на кличку Проша. Кастрирован. Гарантирую вознаграждение. Очень надеюсь на Вашу помощь",https://kinpet.ru/krasnodar/koshki/poteryalsya-kot-37183/,Краснодар 
1361,Пропала кошечка Флора ,"Чёрно-белая, пушистая, с светло зелёными глазками ",https://kinpet.ru/astrakhan/koshki/propala-koshechka-flora-37178/,Астрахань 
1362,"Помогите пожалуйста, пропал кот. Парень ехал в Азов, не доезжая Александровку из окна выпал кот ","Найден пёс, кобель. Нашли испуганного в парке 300- летия Санкт-Петербурга. В ошейнике, данных никаких не нашли. Ласковый, ухоженный. Светлый окрас, уши темнее.",https://kinpet.ru/azov/koshki/pomogite-pozhaluysta-propal-kot-paren-ekhal-v-azov-ne-doezzhaya-aleksandrovku-iz-okna-vypal-kot-37170/,Азов 
1363,ПОМОГИТЕ! ПРОПАЛ КОТ! ,"Кот мэйнкун. Кличка Тоша. 2,5 года. Кастрирован. Около 6 кг. Окрас мраморный. Белая грудка и животик и лапки. Выбежал мо двора в воротнике. Здоров. Воротник одела, чтобы не пролез к соседям. ",https://kinpet.ru/kazan/koshki/pomogite-propal-kot-37169/,Казань 
1364,"Нашёлся пёс, Раменское ","4.07.2023 в 13:00выбежала незаметно из дома по улице Бертюльская 4 подъезд 1Серо-белая шерсть , золотистые глаза , побритый животик отличительная черта , возраст 1,5 года ",https://kinpet.ru/ramenskoe/sobaki/nashyelsya-pyes-ramenskoe-37155/,Раменское 
1365,Потерялся кот ,Ничего не найденоУкажите другую породу,https://kinpet.ru/tambov/koshki/poteryalsya-kot-37153/,Тамбов 
1366,Найдена собака (русская пегая гончая) ,Ничего не найденоУкажите другую породу,https://kinpet.ru/dmitrov/sobaki/naydena-sobaka-russkaya-pegaya-gonchaya-37149/,Дмитров 
1367,ПРОПАЛА САМАЯ ЛЮБИМАЯ КОШКА НА СВЕТЕ! ,Ничего не найденоУкажите другую породу,https://kinpet.ru/ulan-ude/koshki/propala-samaya-lyubimaya-koshka-na-svete-37148/,Улан-Удэ 
1368,ПОТЕРЯЛАСЬ СОБАКА (НЕМЕЦКАЯ ОВЧАРКА) ,"Потерялся кот, откликается на кличку малыш, белая грудка,когда поджимает ушки,похож на эльфа, недавно испачкался,на ноге розовенький цвет",https://kinpet.ru/kotelnikovo/sobaki/poteryalas-sobaka-nemetskaya-ovcharka-37134/,Котельниково 
1369,Пропала собака ,"Найдена собака (сука). Предположительно русская пегая гончая. Забрела в деревню Нестерцево, Дмитровский район Московской области. ",https://kinpet.ru/khimki/sobaki/propala-sobaka-37132/,Химки 
1370,Найдена собака Иркутск. ,Еще 2 фото,https://kinpet.ru/irkutsk/sobaki/naydena-sobaka-irkutsk-37117/,Иркутск 
1371,Ищет хозяина! ,"Кошке 10 лет, коричневая в чёрную полоску. На ней был одет чёрный противоблошиный ошейник. Зовут Кисёнок.",https://kinpet.ru/novosibirsk/sobaki/ishchet-khozyaina-37114/,Новосибирск 
1372,Помоги найти собаку ,"07.07.2023 около 9 утра потерялась собака около города Котельниково (не доезжая 10км)Порода: немецкая овчаркаПол: мальчикКличка: ФранцПриметы: сломанный кончик хвоста, похож на лису, темно-зеленый брезентовый ошейникО вознаграждении договоримся !!!!!",https://kinpet.ru/moskva/sobaki/pomogi-nayti-sobaku-37106/,Москва 
1373,Пропал кот ,"Порода - лабрадор, кличка – Альма, возраст – 8 лет, есть шрам после стерилизации. Пропала в районе д. Ковалево Можайский район.",https://kinpet.ru/korolev/koshki/propal-kot-37076/,Королев 
1374,ПОТЕРЯЛАСЬ СОБАКА ,"Найдена собака, черно белая, бегала с ошейником и поводком зелёным. Ухо подрано и в зеленке. Очень добрая, контактная. ",https://kinpet.ru/smolensk/sobaki/poteryalas-sobaka-37073/,Смоленск 
1375,Потерялся белый кот ,"Нашлась девочка -шарпей, в коричневом кожаном ошейнике. Ищет своих хозяев! Нашлась на Родниках. ",https://kinpet.ru/moskva/koshki/poteryalsya-belyy-kot-37044/,Москва 
1376,Найдена собака в Новой Риге (ТЦ Твой Дом) ,"Девочка, метис овчарки и дворняжки , 1 год , высокая , лапы длинные , уши большие , трусливая ,но оч добрая , была без ошейника !!!! ",https://kinpet.ru/moskva/sobaki/naydena-sobaka-v-novoy-rige-tts-tvoy-dom-36988/,Москва 
1377,Потерялась кошка ,Еще 2 фото,https://kinpet.ru/samara/koshki/poteryalas-koshka--36976/,Самара 
1378,"Потерялась кошка, зовут буся в переславском районе село будовское ","Черный, пушистый, желтые глаза. Ручной и ласковый. Завут Фаня. ",https://kinpet.ru/pereslavl-zalesskiy/koshki/poteryalas-koshka-zovut-busya-v-pereslavskom-rayone-selo-budovskoe-36968/,Переславль-Залесский 
1379,Помогите найти! ,"ПРОПАЛА СОБАКА!5.07 в 19:30 от испуга сорвалась и убежалаВЕРНИТЕ СОБАКУ ЗА ВОЗНАГРАЖДЕНИЕ1 год, девочкаЧерная, немного отливает шоколадным оттенком, на задних лапах белые пятна. Есть чипСобака пугливая, не проявляет агрессию!Видели в районе ул. Кирова, Николаева, Нахимова, БагратионаЕСЛИ КТО-ТО ВИДЕЛ СВЯЖИТЕСЬ, ПОЖАЛУЙСТА, СО МНОЙ",https://kinpet.ru/omsk/koshki/pomogite-nayti-36940/,Омск 
1380,"Может чей то бродит, район коминтерновский ",Убежал и потерялся белый кот 04. 07 вчера в кузьминском лесопарке 12 лучей.глаза голубые. Сами не смогли найти. Может кто видел. ,https://kinpet.ru/voronezh/sobaki/mozhet-chey-to-brodit-rayon-kominternovskiy-36938/,Воронеж 
1381,Найдена собака ,"Найдена собака (йоркширский терьер) у ТЦ ""Твой Дом"" в Москве, район Новой Риги, около 20.00-20.30.Девочка, розовый ошейник, на волосах розовая завязка. Постоянно лезет к рукам, не может оставаться одна.Очень хотим вернуть своим хозяивам!",https://kinpet.ru/moskva/sobaki/naydena-sobaka-36918/,Москва 
1382,Потерялся кот ,"Потерялась кошка, зовут Соня. Потерялась на улице Александра Матросова с пересечением Вольской.",https://kinpet.ru/moskva/koshki/poteryalsya-kot-36914/,Москва 
1383,Найден кобель таксы ,"Черная кошечка, ей год потерялась в дкревне будовское, переславского района",https://kinpet.ru/mozhaysk/sobaki/nayden-kobel-taksy-36908/,Можайск 
1384,Пропал кот ,"В районе улицы Камерный переулок, (пос. 40 лет Октября) пропала кошечка, абсолютно чёрная, с глазками медового цвета. Кошечка пугливая, тихая, не мяукает. В своё время, ещё бродячим котёнком пострадала от собак, если опасность, не убегает, а прижимается к земле. После нападения была оперирована, реагирует на прикосновения к животу. Размера небольшого, но очень пушистая. Ласковая, но настороженная.",https://kinpet.ru/krasnogorsk/koshki/propal-kot-36881/,Красногорск 
1385,Потерялась кошка в районе Дома Обороны(школа N22) ,.,https://kinpet.ru/tyumen/koshki/poteryalas-koshka-v-rayone-doma-oborony-shkola-n22-36879/,Тюмень 
1386,Найдена Пегая гончая ,Ничего не найденоУкажите другую породу,https://kinpet.ru/karabanovo/sobaki/naydena-pegaya-gonchaya-36867/,Карабаново 
1387,Найден той-терьер ,Ничего не найденоУкажите другую породу,https://kinpet.ru/khabarovsk/sobaki/nayden-toy-terer-36859/,Хабаровск 
1388,Нашлась собака ,Ничего не найденоУкажите другую породу,https://kinpet.ru/temryuk/sobaki/nashlas-sobaka-36843/,Темрюк 
1389,Крик о помощи ,Молодой кобель. В районе города Карабаново,https://kinpet.ru/simferopol/sobaki/krik-o-pomoshchi--36834/,Симферополь 
1390,Пропала собака ,"Мальчик той-терьр, домашний, добрый, умный, ласковый",https://kinpet.ru/korolev/sobaki/propala-sobaka-36826/,Королев 
1391,"Порода собаки не верная, собака ходит по платформе Расторгуево, Видное, ищет хозяина ","30.06.2023г. найдена собака-девочка серо-коричневого цвета, на вид взрослая, в Краснодарском крае, г.Темрюка (п.Правобережный) ул.Анджиевского возле бойни (продажа мяса), на собаке надет ошейник (потрепанный) с оттенками желтого цвета, работники павильона сказали что собака прибилась 29.06.2023г. Собака очень голодная и пугливая. Прошу отозваться хозяина.",https://kinpet.ru/vidnoe/sobaki/poroda-sobaki-ne-vernaya-sobaka-khodit-po-platforme-rastorguevo-vidnoe-ishchet-khozyaina-36807/,Видное 
1392,Найдена собака ,"Соседи! Улиц красной горки молю вас. Помогите выглянте на улицу, может возле вашей калитки сидит наша потеряшка. Люди которые упустили на улице молодежной сказали что она обезвожена не пет и не ест. Они мне сказали что она ушла от них ориентировочно 3.00 ночи я с 6.00 утра сегодня езжу по всем улицах не могу найти. А если кто то нашёл и решили себе оставить умоляю вас верните это наш ребёнок. Я отдам деньги сколько скажете. Пожалуста.",https://kinpet.ru/rudnya/sobaki/naydena-sobaka-36802/,Рудня 
1393,Прошу помощи ,"Пропала собака по кличке Барби. Метис терьера. Черная спинка, бежевые лапки, коротко стриженная. Маленькая 6 кг. Потерялась в районе станции Подлипки дачные в субботу 1 июля в 15 дня. Прошу нашего вернуть за вознаграждение. Спасибо! ",https://kinpet.ru/sankt-peterburg/koshki/proshu-pomoshchi-36800/,Санкт-Петербург 
1394,Потерялась кошка. Прошу вернуть за вознаграждение 5000 ,"Собака похожа на овчарку / дворняжку, с красным ошейником, испуганная ходит ищет хозяина .",https://kinpet.ru/kazan/koshki/poteryalas-koshka-proshu-vernut-za-voznagrazhdenie-5000-36750/,Казань 
1395,Потерялся член семьи ,Найдена собака в деревне Заозерье Руднянского района ,https://kinpet.ru/kazan/koshki/poteryalsya-chlen-semi-36743/,Казань 
1396,Потерялся Бася ,"Пропал котёнок. 1 июля, ночью.По кличке: Мила. Ей 4 месяца. Окрас бело-серо-коричневый.Последний раз видели на Ветеранов. Нашедших или увидевших котёнка прошу позвонить по номеру:ДианаДашаМаксим",https://kinpet.ru/tyumen/sobaki/poteryalsya-basya-36715/,Тюмень 
1397,Пропал кот ,"Песочный окрас, маленькая,4 года, зовут Шарли",https://kinpet.ru/mozhaysk/koshki/propal-kot-36709/,Можайск 
1398,"Пропала кошка в 2021 , просим вернуть за вознаграждение ","Черная кошечка, с белыми пятнышками на животе и шее. Зовут Сабрина. Потерялась в районе вахитовского районе, где аметьевская магистраль",https://kinpet.ru/ulyanovsk/koshki/propala-koshka-v-2021-prosim-vernut-za-voznagrazhdenie--36632/,Ульяновск 
1399,Пропал наш член семьи ,"Йорк, крупный, короткостриженый. Помогите найти пожалуйста!!! Потерялся в СОТ Матмасское г. Тюмень. ",https://kinpet.ru/sankt-peterburg/koshki/propal-nash-chlen-semi-36606/,Санкт-Петербург 
